,GUBID,ISOALPHA,COUNTRYNM,NAME1,NAME2,NAME3,NAME4,NAME5,NAME6,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,CONTEXT,CONTEXT_NM,WATER_CODE,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,UN_2000_E,UN_2005_E,UN_2010_E,UN_2015_E,UN_2020_E,UN_2000_DS,UN_2005_DS,UN_2010_DS,UN_2015_DS,UN_2020_DS,B_2010_E,F_2010_E,M_2010_E,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65PLUSB,A65_69B,A70PLUSB,A70_74B,A75PLUSB,A75_79B,A80PLUSB,A80_84B,A85PLUSB,A00_04F,A05_09F,A10_14F,A15_19F,A20_24F,A25_29F,A30_34F,A35_39F,A40_44F,A45_49F,A50_54F,A55_59F,A60_64F,A65PLUSF,A65_69F,A70PLUSF,A70_74F,A75PLUSF,A75_79F,A80PLUSF,A80_84F,A85PLUSF,A00_04M,A05_09M,A10_14M,A15_19M,A20_24M,A25_29M,A30_34M,A35_39M,A40_44M,A45_49M,A50_54M,A55_59M,A60_64M,A65PLUSM,A65_69M,A70PLUSM,A70_74M,A75PLUSM,A75_79M,A80PLUSM,A80_84M,A85PLUSM
12,{0AEC02C4-B998-4E33-9747-9A8B3E5EE019},GNB,Guinea-Bissau,Bafata,Bambadinca,,,,,-14.903800737253626,12.022541348495848,-14.903800737253626,12.022541348495848,0,Not applicable,L,805.296137686095,15.84262456126165,789.4530455602874,30448,32925,35669,38925,42090,38.568474934934954,41.70609029271982,45.18191449205842,49.30628897932024,53.31539378650197,32362.559437536915,16669.249453329543,15693.309984207366,5789.924260301214,5133.104878409438,4075.6252158653365,3792.513517328184,2848.871981839955,2608.147383336261,1658.5684736534806,1575.8213287472574,1052.3827978708384,1019.7381649025513,707.158000786729,583.4956304195978,462.0859806037986,1055.1218234722655,359.92827103121704,695.1935524410486,248.69455114198055,446.49900129906797,187.68262134717,258.81637995189806,0.0,0.0,2840.8697489314063,2544.4759896870314,2028.847498740704,1938.3185353193246,1549.1406427462766,1452.812670991855,924.6196619906027,871.1399184747701,580.0619168690175,532.8644323806469,367.9148620185604,273.51989304181944,224.38940577576824,540.2742763617564,172.68158147280948,367.5926948889468,126.45059837327929,241.14209651566762,97.61664027287549,143.52545624279216,0.0,0.0,2949.0545113698076,2588.6288887224077,2046.7777171246314,1854.1949820088603,1299.7313390936788,1155.334712344406,733.9488116628772,704.6814102724871,472.3208810018209,486.8737325219043,339.2431387681685,309.9757373777784,237.69657482803032,514.8475471105094,187.24668955840755,327.6008575521017,122.2439527687013,205.35690478340038,90.06598107429448,115.29092370910587,0.0,0.0
13,{FAE72CDD-F656-4676-BF56-8D559DDC6594},GNB,Guinea-Bissau,Oio,Mansoa,,,,,-15.217075440015767,12.06164049466711,-15.217075440015767,12.06164049466711,0,Not applicable,L,1198.1467159157694,38.77956798348552,1159.366366100653,38718,43700,49414,56284,63523,33.39582821452887,37.69300307285789,42.62155729616018,48.54720789365523,54.791135793985156,44833.35936059962,23515.3405048826,21318.018855717022,7678.57920864424,6850.241284263746,5450.33967979362,5095.724936247925,4080.3738931090734,3723.248379223405,2412.580262761143,2190.117369969852,1499.3899638798605,1497.2840284672684,1008.172332493329,907.1433854837584,776.2595625166903,1663.9050737457073,578.9651002920352,1084.939973453672,366.43653327438795,718.5034401792841,289.96396876651227,428.53947141277183,0.0,0.0,3879.588576728531,3348.67094861951,2612.324994703553,2581.416126849286,2228.1719228005113,2169.087624385211,1381.647419526485,1277.9870667907435,851.1503202318083,848.8374117529172,568.9754858071327,461.5303737422971,416.9543194218568,888.9979135227484,308.037356506818,580.9605570159304,191.13034611924743,389.8302108966829,158.32909860043267,231.5011122962502,0.0,0.0,3798.990631915708,3501.570335644236,2838.014685090068,2514.3088093986394,1852.201970308563,1554.160754838194,1030.9328432346576,912.1303031791078,648.2396436480523,648.446616714351,439.1968466861963,445.6130117414612,359.30524309483354,774.907160222959,270.92774378521716,503.9794164377417,175.30618715514058,328.6732292826012,131.63487016607957,197.0383591165216,0.0,0.0
14,{327FC6D1-78FD-4E9F-94EE-4481B28BD8B2},GNB,Guinea-Bissau,Tombali,Quebo,,,,,-14.722123953524745,11.531820550367986,-14.722123953524745,11.531820550367986,0,Not applicable,L,1042.8668263954269,3.330389533869781,1039.536203783993,13676,15396,17363,19725,22203,13.1558669628035,14.810450991468462,16.70264098238938,18.97480811942813,21.358563481655906,15753.374429074913,7881.811262946601,7871.5631661283105,2529.7603686000057,2407.4684707280207,1950.9566860679706,1688.1012477459076,1406.7060628825964,1314.679810167813,874.8384808165815,814.5178466562209,560.6746761925965,569.2857346127782,403.6245327613065,327.80490238779123,289.3959029276228,615.5597065277036,210.35241701991131,405.2072895077922,137.8534440591283,267.3538454486639,102.75225754748695,164.60158790117694,0.0,0.0,1217.8926208533956,1126.8101922385688,909.9871314734952,835.8152272889951,767.0011130230141,717.7764181466188,458.5933308382527,429.1254862863971,304.22200881091834,300.70595917689,210.12582336692483,153.0318745477046,145.83234434469443,304.8917325507332,102.63516312663342,202.25656942409972,68.47925239607352,133.77731702802623,51.56872796574729,82.20858906227896,0.0,0.0,1311.86774774661,1280.6582784894513,1040.9695545944755,852.2860204569125,639.7049498595826,596.9033920211941,416.24514997832887,385.39236036982385,256.4526673816782,268.57977543588834,193.49870939438168,174.77302784008668,143.56355858292838,310.66797397697036,107.71725389327793,202.95072008369252,69.37419166305482,133.57652842063766,51.18352958173968,82.392998838898,0.0,0.0
15,{17C67FAD-8617-4C43-BFFE-4D8CF2EEAF41},GNB,Guinea-Bissau,Bolama/Bijagos,Caravela,,,,,-16.13238103919573,11.47342636522704,-15.982621573999948,11.469391127000053,0,Not applicable,L,554.4090317526902,0.0,554.4090317526902,4263,4497,4753,5060,5338,7.689268673208827,8.111339719310367,8.57309265863513,9.126835441340996,9.62827027388898,4312.435768448512,2154.700489513331,2157.7352789351808,650.4021579618301,580.3735938276392,566.20742129272,500.46657325861725,391.874312716513,321.6844007089963,245.56606509984687,238.17897621323812,177.9454483050264,166.52448765660313,114.9531914279993,86.67258713501316,88.80641451263094,182.7801383318382,64.30435736777784,118.47578096406038,49.85604033316514,68.61974063089524,31.32211075988565,37.297629871009576,0.0,0.0,314.05696489145373,270.61803704726015,264.2642834222885,234.5702103586457,206.4321585909143,175.44140111401197,133.03982080042593,127.98275158871381,90.63824048683986,86.61851880573539,60.81449898187111,47.19931264264625,48.23666017325385,94.78763060927031,35.65882136463658,59.12880924463374,24.63700385193073,34.491805392703014,15.560212959114144,18.93159243358887,0.0,0.0,336.34519307037635,309.7555567803792,301.94313787043154,265.8963628999715,185.44215412559868,146.24299959498433,112.52624429942092,110.19622462452429,87.30720781818653,79.90596885086774,54.13869244612822,39.473274492366905,40.569754339377106,87.99250772256791,28.645536003141267,59.34697171942664,25.21903648123441,34.12793523819222,15.761897800771509,18.36603743742071,0.0,0.0
16,{87BC901F-16F7-42C7-815D-C860079EE0BC},GNB,Guinea-Bissau,Quinara,Tite,,,,,-15.395449152803485,11.735251850278184,-15.395449152803485,11.735251850278184,0,Not applicable,L,699.6420105696214,26.309733183501873,673.332215623158,15702,16066,16469,17006,17400,23.319840690331525,23.8604356471065,24.45895149210737,25.256477568448467,25.841627054627978,14942.681210488421,7776.9909274073425,7165.690283081078,2651.5184717676784,2292.8150533227413,1925.142657659428,1630.9080379314346,1275.4289945512112,1117.9684333032678,796.3677158831523,698.6506628027535,499.3475392832913,519.9178210796387,373.0251156614338,322.0666166571077,257.60722293692385,581.9168676483555,191.2034226896594,390.71344495869613,123.46078931808971,267.2526556406064,104.19389960478182,163.05875603582453,0.0,0.0,1347.6828529692814,1125.921815713783,907.684790401051,819.5844918318975,694.9854981412374,640.1115978895931,431.18803271131463,390.41018023073497,287.20697333544075,290.4792701394378,203.8892624028984,176.95574255461426,138.4433263229557,322.4470927631022,104.71349772790829,217.7335950351939,67.96308746763277,149.77050756756114,56.38419108425831,93.3863164833028,0.0,0.0,1303.8356187983975,1166.8932376089585,1017.4578672583772,811.3235460995372,580.4434964099737,477.8568354136747,365.1796831718378,308.24048257201844,212.14056594785052,229.43855094020086,169.13585325853543,145.11087410249343,119.16389661396812,259.46977488525323,86.48992496175106,172.97984992350212,55.497701850456934,117.4821480730452,47.80970852052351,69.67243955252171,0.0,0.0
17,{55FA8942-F446-4854-AF5D-C8EF01E54E4B},GNB,Guinea-Bissau,Cacheu/Calequisse,Cacheu/Calequisse,,,,,-16.135718121230575,12.178937394076558,-16.135718121230575,12.178937394076558,0,Not applicable,L,940.8135915276644,24.16366370912672,916.6497644422232,19151,19856,20625,21580,22374,20.892385230310172,21.661490320768557,22.500414880431684,23.54225227247107,24.40845006229229,18713.10092287309,9698.795667670203,9014.305255202886,2999.7047615597053,2640.59036906875,2236.4502104896656,2006.299568567823,1689.4890284776548,1479.9118993517548,1039.9389519930726,954.9855496006163,730.6164244339888,677.2434754412617,532.0546923040703,422.9077579814644,381.589462074356,921.318771528905,282.3076168420998,639.0111546868053,216.69696780483974,422.3141868819654,164.04392854997982,258.27025833198564,0.0,0.0,1472.5836121107222,1266.6124347681668,1033.0647852887068,951.4384277634683,888.4637932108274,804.9321521561299,567.4736575372542,531.1729923970375,417.6582052734871,391.48562626355186,319.68652062710134,247.28574650766362,232.24403443298823,574.6936793330982,168.0660629143732,406.62761641872515,134.17207170610462,272.4555447126205,103.58725715426462,168.86828755835592,0.0,0.0,1527.1211494489826,1373.9779343005832,1203.385425200959,1054.8611408043548,801.0252352668274,674.9797471956249,472.4652944558184,423.8125572035789,312.9582191605018,285.75784917770983,212.36817167696896,175.62201147380074,149.34542764136773,346.62509219580664,114.24155392772663,232.3835382680801,82.52489609873516,149.8586421693449,60.456671395715176,89.40197077362976,0.0,0.0
18,{D07EBF0F-E222-43EE-8A9E-6FE424011D84},GNB,Guinea-Bissau,Gabu,Boe,,,,,-14.000672965559609,11.843647305704478,-14.000672965559609,11.843647305704478,0,Not applicable,L,2520.0612242576826,17.214691040941467,2502.846533216745,10956,11512,12119,12851,13502,4.377415816190284,4.599562876595706,4.8420867357073805,5.134553728903007,5.3946575712122335,10995.312561941271,5776.632771786574,5218.679790154696,1936.4841019832504,1830.1454061472755,1408.6381250534089,1242.415107076672,981.543447298609,862.3314080504897,580.3615272900968,523.1785951679997,381.1707863606614,331.1897354344146,234.04734617045966,187.4086234452927,150.6113464124756,345.7870060501658,111.59140073957329,234.1956053105925,86.80229306049183,147.39331225010068,59.12674617647164,88.26656607362905,0.0,0.0,971.7312366858298,928.3455052938699,720.2577143535651,655.6429898654137,552.3904064772531,496.289108526392,330.49558403736864,289.51107551490105,211.03474628013612,174.30695102631358,122.02578036782631,81.75072405679957,74.98364142459452,167.86730787631203,51.899157929249924,115.96814994706213,41.25737475763717,74.71077518942495,27.88692923432882,46.82384595509614,0.0,0.0,964.7528652974204,901.7999008534053,688.3804106998438,586.7721172112582,429.15304082135583,366.0422995240976,249.86594325272813,233.66751965309845,170.13604008052525,156.88278440810103,112.0215658026333,105.65789938849309,75.62770498788106,177.91969817385376,59.69224281032338,118.22745536353037,45.54491830285467,72.68253706067571,31.23981694214281,41.44272011853289,0.0,0.0
19,{3BD01795-59A1-4A65-979F-F7E75AC4AC93},GNB,Guinea-Bissau,Bolama/Bijagos,Bubaque,,,,,-15.96425205558254,11.155692518594144,-15.96425205558254,11.155692518594144,0,Not applicable,L,754.6063946169621,0.0,754.6063946169621,11203,11819,12492,13300,14030,14.84615036384185,15.662469976813965,16.554325657869533,17.625082552806987,18.59247430194601,11333.926894134913,5897.607443128039,5436.319451006873,1707.0088976369034,1521.1212542167796,1484.0474167920454,1311.9538206211514,1032.2366106669465,848.6515914729442,647.6467968599948,627.9347648929187,468.05163230246234,438.4021983495162,302.8547709307286,228.6399137437965,234.24175937879372,481.1354662699308,169.7725471924233,311.3629190775075,130.97193414840086,180.39098492910662,82.30110145597257,98.0898834731341,0.0,0.0,859.6019273789557,740.7057070354585,723.3149165971557,642.0395898548848,565.0232321995447,480.1987645514975,364.1418569326212,350.3002074000946,248.0849493137448,237.08261250583908,166.45470848089604,129.1887289702477,132.0280416948685,259.44220021222816,97.60137490884097,161.8408253033872,67.43367720974466,94.40714809364252,42.589690869312406,51.8174572243301,0.0,0.0,847.4069702579477,780.4155471813208,760.7325001948892,669.9142307662668,467.2133784674015,368.4528269214467,283.50493992737364,277.6345574928239,219.96668298871742,201.31958584367703,136.40006244983266,99.45118477354885,102.21371768392522,221.6932660577027,72.17117228358235,149.52209377412038,63.53825693865622,85.98383683546413,39.71141058666014,46.27242624880399,0.0,0.0
20,{B37B5FE3-86FF-4303-853B-8D1D63EEB433},GNB,Guinea-Bissau,Oio,Farim,,,,,-15.150051067999485,12.538370377474664,-15.150051067999485,12.538370377474664,0,Not applicable,L,1587.025340590722,4.76297800967101,1582.2623625810502,46426,50044,54044,58790,63369,29.341530897738124,31.628130190979338,34.15615594359538,37.15565849907432,40.049615979381535,49034.27778801204,25523.954932625278,23510.322855386763,8400.64366257077,7496.370113144347,5965.333117602366,5574.7889364766515,4461.1749721579,4068.3526586688185,2636.615857929664,2393.0811641642968,1638.7565532567069,1636.4743404008245,1101.938780372047,992.3919993191837,848.8248901284302,1819.5307418200366,633.1384746227808,1186.3922671972555,400.79050197786245,785.601765219393,317.02507278490015,468.57669243449277,0.0,0.0,4210.972151093727,3634.7050283626204,2835.462468440109,2801.9134517900206,2418.4961186461555,2354.365005185783,1499.6638667192497,1387.1491374097702,923.853193194266,921.3427225605859,617.5757758852976,500.95300372070506,452.5693878715983,964.9336217453945,334.34904348557313,630.5845782598215,207.45616418319858,423.12841407662285,171.85312610555394,251.2752879710689,0.0,0.0,4189.671511477043,3861.6650847817277,3129.870649162256,2772.8754846866323,2042.6788535117441,1713.9876534830353,1136.9519912104142,1005.9320267545262,714.9033600624408,715.1316178402385,484.3630044867495,491.43899559847847,396.2555022568317,854.5971200746417,298.78943113720777,555.8076889374339,193.3343377946639,362.47335114277007,145.17194667934618,217.30140446342384,0.0,0.0
21,{477C1804-919B-4808-B6F5-3724EADCB8C9},GNB,Guinea-Bissau,Bolama/Bijagos,Uno,,,,,-16.214764784173287,11.258157132505037,-16.214764784173287,11.258157132505037,0,Not applicable,L,98.7594829261605,0.0,98.7594829261605,6750,7122,7527,8014,8454,68.3478669592344,72.1145938494322,76.21546586698626,81.14663789797103,85.60190626272113,6829.287795635915,3583.074710730619,3246.213084905296,1028.264529002718,916.0265869186826,893.7074379274934,790.0981348539623,622.2674229324266,511.7592398720983,390.5238927781145,378.6090307764152,282.07297122336263,264.2537103905614,182.57824974895962,137.87396529124732,141.24858499668474,290.0040389231887,102.393325187487,187.61071373570167,78.91001553260014,108.70069820310158,49.58829352194582,59.11240468115578,0.0,0.0,522.248718143441,450.01365597248616,439.4479304609137,390.06933572315637,343.27826560047816,291.7434003501551,221.23335458925288,212.8238995902462,150.7233088283506,144.03887023939663,101.12908703933685,78.48824665739576,80.21326306744842,157.62337446856125,59.29743909555999,98.32593537300129,40.96913973875053,57.356795634250744,25.87524615078981,31.48154948346093,0.0,0.0,506.01581085927694,466.01293094619626,454.25950746658,400.02879913080574,278.9891573319485,220.01583952194318,169.2905381888616,165.78513118616897,131.349662395012,120.21484015116482,81.44916270962281,59.38571863385157,61.035321929236346,132.38066445462746,43.09588609192701,89.28477836270046,37.940875793849614,51.343902568850844,23.713047371156005,27.630855197694824,0.0,0.0
22,{516D0EE4-6949-410D-95DC-DF4316A61DA1},GNB,Guinea-Bissau,Oio,Mansaba,,,,,-15.166236739717686,12.319738959351985,-15.166236739717686,12.319738959351985,0,Not applicable,L,1226.602994717106,1.0361391051068625,1225.5667717363315,40605,45935,52060,59435,67234,33.13160974695205,37.480617995967066,42.47830571176761,48.495929696098884,54.85951606271578,47234.92650734165,24210.387449502028,23024.539057839625,8097.360352127889,7229.521331336416,5754.73739544019,5373.2962235947525,4294.50223125646,3911.771974498726,2535.9446448012422,2300.907630596113,1576.4395320693654,1574.2818019431031,1060.1476094583134,956.4565067421158,817.346153034483,1752.2131204424873,609.7577416385675,1142.4553788039198,386.11917111320463,756.3362076907151,305.18117938587295,451.1550283048423,0.0,0.0,3994.2582403923743,3447.6481890677446,2689.5379317454262,2657.715485193061,2294.030381737466,2233.1997185999526,1422.4850088135215,1315.7607492875645,876.3079159453866,873.9266444346655,585.7927916374052,475.17190600299483,429.27830961455084,915.2741770299147,317.142069382409,598.1321076475057,196.77961847686672,401.3524891706391,163.0088588702757,238.3436303003633,0.0,0.0,4103.102111735516,3781.8731422686715,3065.199463694764,2715.580738401691,2000.4718495189936,1678.5722558987734,1113.4596359877198,985.146881308549,700.1316161239791,700.3551575084375,474.3548178209079,481.28460073912095,388.06784341993216,836.9389434125728,292.61567225615863,544.3232711564142,189.33955263633788,354.9837185200762,142.17232051559728,212.81139800447895,0.0,0.0
23,{14A05946-1340-4ED6-9B5D-F5A81BBF2655},GNB,Guinea-Bissau,Tombali,Catio,,,,,-15.250638715069165,11.339752094276472,-15.250638715069165,11.339752094276472,0,Not applicable,L,660.3161881887091,26.013931997468713,634.3022561912402,27485,28709,30042,31668,33077,43.33107715088018,45.26075655538,47.36227832514982,49.925724985049065,52.14706344986953,27257.756861416317,14231.095252362102,13026.661609054212,4369.991961391555,4153.888434493255,3365.739829591205,2919.5652306192187,2443.51638235854,2283.8058048323887,1516.863197677695,1412.5988635174301,973.6954588499823,987.4161840546058,699.6164068554398,565.5406106169488,500.89281864022973,1064.6256779178177,363.57554673113657,701.0501311866808,238.4509572800648,462.599173906616,177.81421103578543,284.7849628708305,0.0,0.0,2198.9800714961634,2034.5251417609545,1643.0377630714393,1509.1158258054506,1384.8677079356512,1295.9894922331664,828.018478942534,774.8124722634958,549.2915575898446,542.9431136110958,379.39510444427884,276.3084665036422,263.3092716900136,550.5007850143681,185.31410280824142,365.1866822061267,123.64350415753796,241.54317804858883,93.11051168831708,148.4326663602717,0.0,0.0,2171.0118898953915,2119.3632927323006,1722.7020665197658,1410.4494048137674,1058.6486744228887,987.8163125992218,688.844718735161,637.7863912539342,424.40390126013773,444.47307044351,320.2213024111609,289.2321441133066,237.58354695021615,514.1248929034491,178.2614439228951,335.863448980554,114.8074531225268,221.0559958580272,84.70369934746836,136.35229651055886,0.0,0.0
24,{B0BEF835-001A-4671-B8AE-BD189B70D1CF},GNB,Guinea-Bissau,Cacheu/Calequisse,Caio,,,,,-16.15541897052253,11.899080353634758,-16.170785701999932,11.962514851000035,0,Not applicable,L,515.6652813455663,2.7482323870500203,512.9170489585164,13921,13953,14011,14172,14204,27.14084085968041,27.203229115373954,27.316307828818488,27.630198740276622,27.69258699597016,12712.308434355933,6766.680875817374,5945.627558538557,2034.6497885611348,1789.9375563755548,1514.4765484079157,1359.5640721437035,1148.2034651559634,1006.7882006477271,707.5436873371127,650.1271234403031,497.81287165822783,461.61198312157165,363.1128608568051,288.36318268448343,260.5374142235598,629.5796797418705,192.60785650163552,436.9718232402349,148.04103394987789,288.93078929035704,112.1468499934185,176.7839392969385,0.0,0.0,1027.395947656387,883.6934432991372,720.7513144539398,663.8020259696154,619.8657198662304,561.5871482354662,395.9164908265234,370.5901487732981,291.3928581538205,273.1327054579868,223.03971951845847,172.52695995373858,162.03261932394912,400.9537743288223,117.2567659701808,283.6970083586415,93.6095184177219,190.0874899409196,72.27102580381668,117.81646413710293,0.0,0.0,1007.253840904747,906.2441130764176,793.7252339539758,695.7620461740883,528.3377452897329,445.2010524122608,311.62719651058944,279.536974667005,206.4200135044074,188.47927766358487,140.07314133834666,115.83622273074484,98.50479489961063,228.62590541304814,75.35109053145472,153.27481488159344,54.431515532155984,98.84329934943744,39.87582418960182,58.967475159835644,0.0,0.0
